order_datetime,origin_longitude,origin_latitude,m_order_eta,order_gk,order_status_key,is_driver_assigned_key,cancellations_time_in_seconds
2:32:14,-0.966834,51.4531,,3000598935566,9,0,
19:01:16,-0.94545,51.44803,538,3000599337059,4,1,79
21:03:29,-0.965027,51.446547,,3000595696734,4,0,122
2:53:15,-0.948695,51.444846,,3000595245908,9,0,
1:27:59,-0.983027,51.464152,477,3000595220613,4,1,58
2:10:13,-0.97134,51.46883,,3000595221060,4,0,195
0:38:31,-0.973505,51.456854,,3000595146440,9,0,
22:01:26,-0.966668,51.440291,,3000595721954,4,0,183
2:41:44,-0.942939,51.44082,,3000595245811,9,0,
11:35:59,-0.963063,51.449616,178,3000595471117,4,1,29
23:22:05,-0.935961,51.442973,,3000595747949,9,0,
3:23:13,-0.976001,51.456172,,3000595270601,4,0,127
2:29:37,-0.969464,51.455966,,3000595245676,4,0,82
2:46:47,-0.943153,51.441047,,3000595245830,9,0,
22:53:40,-0.972046,51.457949,,3000595747016,9,0,
23:46:46,-0.97148,51.458364,,3000595771815,4,0,195
1:14:35,-0.942619,51.440821,,3000595146968,4,0,236
16:18:28,-0.978944,51.403366,,3000595572003,4,0,144
17:27:26,-0.968669,51.46381,176,3000595621043,4,1,251
22:33:20,-0.994819,51.472633,,3000595746354,4,0,183
2:31:47,-0.943643,51.441266,,3000595245704,9,0,
12:19:55,-0.975358,51.455172,297,3000595472094,4,1,255
1:49:39,-0.974706,51.456657,,3000595220804,4,0,287
3:12:14,-0.944567,51.446622,,3000595246086,9,0,
3:37:28,-0.94698,51.444158,,3000595270720,9,0,
3:16:35,-0.977076,51.458154,,3000595246151,4,0,159
3:27:26,-0.944338,51.441401,,3000595270631,4,0,88
1:56:30,-0.942939,51.44082,,3000595220877,9,0,
13:09:57,-0.980834,51.405075,958,3000595496738,4,1,655
16:14:22,-0.978944,51.403366,,3000595571824,9,0,
22:17:09,-0.95801,51.421609,,3000595722755,9,0,
2:31:37,-0.972811,51.453988,,3000595245699,4,0,182
21:33:01,-0.912884,51.475161,,3000595721294,9,0,
2:03:00,-0.973802,51.456616,,3000595220936,9,0,
3:21:44,-0.942939,51.44082,,3000595246211,9,0,
3:09:46,-0.946715,51.441812,,3000595246058,9,0,
23:28:04,-0.972038,51.457825,118,3000595771283,4,1,15
21:13:12,-0.965027,51.446547,,3000595696999,4,0,138
2:32:30,-0.969485,51.456027,,3000595245710,4,0,129
14:58:22,-0.972446,51.452538,,3000595546552,4,0,84
3:28:53,-0.942569,51.441211,,3000595270635,4,0,28
23:36:20,-0.963914,51.464341,,3000595771569,4,0,67
2:23:27,-0.957037,51.44935,,3000595245578,9,0,
1:03:49,-0.979437,51.456374,,3000595146838,4,0,13
22:10:02,-0.984318,51.461609,,3000595722551,9,0,
21:30:12,-0.955922,51.442384,,3000595721232,9,0,
3:08:04,-0.944567,51.446622,,3000595246043,9,0,
21:50:41,-0.955977,51.442413,,3000595721723,9,0,
21:18:18,-0.970347,51.469452,,3000595697136,4,0,178
2:39:34,-0.943153,51.441047,,3000595245775,9,0,
21:45:24,-0.995389,51.450311,,3000595721625,4,0,145
3:25:30,-0.947598,51.444215,,3000595270624,9,0,
19:05:07,-0.963063,51.449616,,3000595646958,9,0,
23:30:27,-0.97718,51.46736,,3000595771354,9,0,
21:51:20,-0.966745,51.453236,,3000595721728,4,0,197
21:14:07,-0.971928,51.459955,,3000595697012,4,0,227
2:08:52,-0.945724,51.44159,,3000595221034,4,0,102
10:20:29,-0.950329,51.479559,,3000595421825,4,0,186
21:06:19,-0.98402,51.444691,,3000595696799,4,0,27
23:00:10,-1.000552,51.453753,1090,3000595747226,4,1,82
22:09:12,-0.935336,51.449342,,3000595722474,9,0,
9:19:35,-0.945876,51.445961,658,3000595396469,4,1,40
2:26:24,-0.956646,51.449278,,3000595245631,4,0,66
21:27:23,-0.956361,51.442478,,3000595721162,4,0,133
0:24:51,-0.973505,51.456854,,3000595146214,9,0,
22:15:47,-0.994819,51.472633,,3000595722726,4,0,212
2:49:41,-0.942527,51.441166,239,3000595245878,4,1,151
19:18:36,-1.010375,51.463046,178,3000595647291,4,1,63
1:19:27,-0.972246,51.45679,,3000595147033,9,0,
22:06:40,-0.966692,51.440218,,3000595722284,4,0,193
18:55:18,-0.963036,51.450853,116,3000628707294,4,1,14
17:02:34,-0.966277,51.452351,,3000628657792,4,0,63
7:32:51,-0.951724,51.470821,,3000628430846,9,0,
18:37:08,-1.01472,51.449118,,3000628706432,9,0,
21:31:16,-0.931219,51.446663,,3000628781018,4,0,175
22:56:02,-0.996844,51.452558,,3000628807174,9,0,
8:41:46,-0.962741,51.449337,,3000628456712,4,0,69
19:10:36,-0.974868,51.454904,,3000628707998,4,0,23
16:59:37,-0.966277,51.452351,,3000628657341,4,0,628
19:14:43,-0.955551,51.453125,419,3000628708150,4,1,62
23:21:08,-0.943506,51.450345,239,3000628808003,4,1,35
23:49:59,-0.932819,51.424796,,3000628831504,9,0,
8:44:55,-0.958107,51.459693,,3000628456931,4,0,63
18:41:27,-1.01472,51.449118,838,3000628706665,4,1,601
17:14:17,-0.974985,51.456704,,3000628658466,4,0,136
21:40:23,-0.975385,51.456508,,3000628781266,4,0,52
17:12:09,-0.96947,51.46079,,3000628658326,4,0,168
21:53:54,-0.955982,51.459724,,3000628781686,4,0,155
17:03:47,-0.96947,51.46079,,3000628657866,9,0,
16:50:30,-0.966277,51.452351,418,3000628657269,4,1,71
8:47:03,-0.977575,51.43065,,3000628457051,4,0,26
8:45:58,-0.963287,51.48653,,3000628456980,9,0,
15:03:17,-0.953072,51.45113,,3000628607283,4,0,8
19:36:52,-0.966937,51.469062,,3000628731350,4,0,193
8:51:07,-0.916708,51.439852,,3000628457110,9,0,
20:24:26,-0.973339,51.456844,413,3000628755829,4,1,43
8:51:31,-0.9719,51.457698,777,3000628457325,4,1,295
3:27:08,-0.983193,51.45686,,3000628330461,9,0,
20:11:04,-0.965196,51.444519,,3000628732355,4,0,10
23:11:21,-0.975439,51.458621,,3000628807699,4,0,42
8:43:19,-0.95558,51.453493,1062,3000628456800,4,1,83
8:56:39,-0.963287,51.48653,,3000628457562,4,0,47
17:44:33,-0.936747,51.445777,,3000628681883,4,0,169
17:02:59,-0.925247,51.461773,,3000628657819,9,0,
8:44:49,-0.974268,51.475311,,3000628456921,9,0,
19:14:24,-0.9555,51.453015,,3000628708129,4,0,60
18:26:44,-0.969628,51.455033,,3000628705929,4,0,59
10:56:19,-0.947837,51.454062,478,3000628506509,4,1,49
0:37:22,-0.933969,51.445402,416,3000628206104,4,1,716
8:52:32,-0.974268,51.475311,,3000628457385,4,0,16
10:49:01,-0.947837,51.454062,237,3000628506314,4,1,39
23:10:27,-0.973763,51.458671,,3000628807667,4,0,42
22:49:14,-0.943485,51.450493,,3000628806930,4,0,6
22:52:24,-0.934745,51.448603,,3000628807057,4,0,236
16:15:32,-0.94545,51.44803,,3000628633854,4,0,148
7:42:43,-0.961327,51.465087,,3000628431144,4,0,38
18:43:36,-1.015754,51.455862,,3000628706744,9,0,
8:44:48,-0.95558,51.453493,,3000628456912,9,0,
13:16:36,-0.966953,51.442803,,3000628557282,4,0,230
8:52:21,-0.966688,51.459658,,3000628457362,4,0,132
23:54:13,-0.932819,51.424796,,3000628831590,9,0,
22:37:16,-0.934425,51.449892,,3000628806463,4,0,21
22:30:34,-1.051301,51.468527,,3000628806257,9,0,
22:46:13,-0.934745,51.448603,,3000628806781,4,0,209
22:56:31,-0.934745,51.448603,,3000628807190,9,0,
8:51:04,-0.974268,51.475311,,3000628457281,4,0,78
20:39:27,-0.95006,51.450778,,3000628756206,4,0,14
21:58:32,-0.972258,51.467944,,3000628781817,9,0,
7:40:40,-0.943846,51.451858,,3000628431089,4,0,32
21:50:37,-0.949236,51.450538,,3000628781578,4,0,45
22:18:48,-0.971995,51.457894,,3000628782878,4,0,221
17:35:50,-0.976334,51.444592,597,3000628681145,4,1,581
22:49:32,-0.943506,51.450345,,3000628806943,4,0,171
22:54:37,-0.968763,51.457313,,3000628807141,4,0,6
23:06:35,-0.967481,51.441104,,3000628807570,4,0,8
17:49:38,-0.970849,51.455375,,3000628682113,9,0,
8:57:01,-0.972312,51.458418,,3000628457584,4,0,28
18:56:06,-0.94497,51.433284,778,3000628707323,4,1,76
19:20:59,-0.941594,51.454795,,3000628708367,4,0,199
0:19:58,-0.955286,51.459646,,3000628181960,9,0,
16:58:18,-0.946847,51.442689,,3000628657605,4,0,29
20:26:40,-0.971296,51.458115,,3000628755869,4,0,104
7:25:11,-0.971933,51.42012,,3000628430582,4,0,62
21:31:30,-0.949358,51.447953,,3000628781032,9,0,
8:40:09,-0.95558,51.453493,,3000628456614,4,0,185
8:27:46,-0.979895,51.453816,,3000593445946,4,0,91
18:06:28,-0.976802,51.442805,,3000593672182,9,0,
18:10:57,-0.976802,51.442805,,3000593672434,4,0,11
8:22:23,-0.956934,51.452442,,3000593422868,4,0,145
11:05:20,-0.935091,51.450438,118,3000593496617,4,1,786
8:36:41,-0.938129,51.422154,,3000593446492,4,0,121
12:30:44,-0.922227,51.451019,598,3000593545901,4,1,18
3:07:54,-0.968256,51.453846,,3000593295635,9,0,
8:28:43,-0.968207,51.44652,,3000593446004,4,0,200
8:34:46,-0.940321,51.421571,779,3000593446365,4,1,28
2:36:00,-0.973,51.454,,3000593295512,4,0,236
21:13:59,-0.970855,51.467514,,3000593747032,9,0,
11:54:14,-0.966935,51.453181,478,3000593521367,4,1,611
15:01:55,-0.966884,51.472441,417,3000593596683,4,1,88
17:49:28,-1.011406,51.460456,358,3000593671682,4,1,81
8:12:16,-0.989201,51.472551,,3000593422349,9,0,
23:08:33,-0.978916,51.456173,,3000593798122,4,0,14
8:45:13,-0.938129,51.422154,,3000593446932,4,0,68
21:07:19,-0.970855,51.467514,,3000593746830,9,0,
8:48:47,-0.971709,51.465006,,3000593447090,4,0,205
8:22:42,-0.978128,51.454907,1078,3000593422884,4,1,15
3:03:45,-0.966745,51.453236,,3000593295623,9,0,
22:57:33,-0.971995,51.457894,419,3000593797711,4,1,967
21:16:05,-0.958864,51.459298,,3000593747146,9,0,
22:13:17,-0.97148,51.458364,296,3000593772373,4,1,44
8:16:31,-0.989201,51.472551,,3000593422549,9,0,
2:41:35,-0.973,51.454,,3000593295534,4,0,91
6:45:45,-0.984298,51.469416,,3000593395812,4,0,85
15:03:02,-0.966884,51.472441,598,3000593596738,4,1,84
21:59:17,-0.966105,51.448026,,3000593771922,9,0,
16:16:45,-0.967516,51.450484,,3000593622558,4,0,127
23:34:28,-0.973114,51.45932,416,3000593821265,4,1,152
23:23:48,-0.979437,51.456374,,3000593821023,9,0,
8:12:25,-0.889317,51.437526,,3000593422365,4,0,206
22:38:57,-0.948204,51.440556,,3000593796776,9,0,
8:29:49,-0.979895,51.453816,478,3000593446061,4,1,1103
21:10:33,-0.977636,51.43059,,3000593746933,9,0,
8:46:32,-0.992246,51.45992,,3000593446987,9,0,
3:15:36,-0.973191,51.453993,,3000593295673,4,0,16
12:44:28,-0.947666,51.444126,,3000593546239,9,0,
5:47:02,-0.935599,51.457324,,3000593370640,9,0,
16:53:24,-0.950955,51.429701,597,3000593646602,4,1,174
23:34:54,-0.984563,51.425818,,3000593821280,9,0,
18:04:38,-0.947922,51.446654,717,3000593672183,4,1,62
6:53:19,-0.974997,51.451879,,3000593395893,4,0,248
10:13:25,-0.966529,51.454694,538,3000593472141,4,1,553
7:32:32,-0.978128,51.454907,176,3000593420888,4,1,29
17:54:39,-1.011406,51.460456,418,3000593671859,4,1,834
8:34:40,-0.938129,51.422154,,3000632146149,4,0,45
9:01:21,-0.966842,51.472315,716,3000632147680,4,1,235
8:46:18,-0.957923,51.441124,,3000632146959,9,0,
3:47:47,-0.932414,51.447308,,3000632020511,4,0,117
17:48:42,-0.950383,51.45137,427,3000632371645,4,1,204
8:27:54,-0.982423,51.453823,177,3000632145774,4,1,169
18:56:47,-0.961314,51.439195,,3000632396811,4,0,13
17:09:26,-0.945035,51.455831,,3000632347119,9,0,
3:44:32,-0.932414,51.447308,,3000632020491,4,0,101
8:54:35,-0.956998,51.449458,298,3000632147448,4,1,120
3:12:12,-0.933906,51.446975,,3000631995551,4,0,103
19:18:05,-0.968292,51.400069,417,3000632397403,4,1,240
8:48:13,-0.974281,51.475314,,3000632147104,9,0,
14:19:56,-1.061134,51.441809,,3000632271710,4,0,194
17:14:45,-0.963144,51.450668,,3000632347346,4,0,65
18:01:28,-0.971013,51.456655,521,3000632372113,4,1,415
9:02:56,-0.977956,51.455214,657,3000632147726,4,1,76
14:17:59,-1.061771,51.44166,,3000632271672,9,0,
8:52:44,-0.966842,51.472315,,3000632147194,9,0,
17:47:48,-0.974173,51.456671,113,3000632371613,4,1,155
2:28:56,-0.933906,51.446975,179,3000631995412,4,1,25
8:18:40,-0.951873,51.452997,1074,3000632122785,4,1,129
17:43:11,-0.968298,51.466217,,3000632371482,9,0,
22:55:05,-0.948476,51.450085,,3000595096904,4,0,53
23:20:32,-0.950218,51.450942,,3000595097731,9,0,
23:20:08,-0.961323,51.44571,,3000595097727,4,0,5
23:41:58,-0.970067,51.466617,,3000595121596,4,0,114
8:31:07,-0.951365,51.453163,117,3000594746177,4,1,78
21:48:48,-0.969813,51.448356,,3000595071814,9,0,
3:14:56,-0.963447,51.447312,,3000594595812,9,0,
17:40:11,-0.935367,51.439706,238,3000594971272,4,1,1151
2:15:54,-0.971735,51.45683,,3000594570907,9,0,
1:34:39,-0.9658,51.440785,358,3000594570643,4,1,188
16:29:18,-0.962726,51.465462,,3000594946181,4,0,21
23:00:08,-0.943702,51.454221,,3000595097054,4,0,40
2:33:21,-0.978202,51.455502,418,3000594595642,4,1,139
21:12:49,-0.969456,51.455881,,3000595047706,9,0,
19:27:11,-0.94155,51.450383,235,3000595021184,4,1,98
10:14:20,-0.925703,51.449996,,3000594772347,9,0,
13:51:00,-0.979874,51.455549,,3000594871752,9,0,
21:21:16,-0.959733,51.416332,,3000595047988,4,0,56
21:22:34,-0.959733,51.416332,,3000595048025,4,0,180
16:39:33,-0.976553,51.455485,,3000594946416,9,0,
21:19:04,-0.959733,51.416332,,3000595047931,4,0,123
18:38:01,-0.961971,51.482436,60,3000594996451,4,1,446
20:26:50,-0.996352,51.453494,,3000595046149,4,0,105
22:16:29,-0.973611,51.431412,,3000595072771,9,0,
23:17:11,-0.977692,51.467524,,3000595097640,4,0,140
2:39:51,-0.971995,51.457894,,3000594595672,4,0,186
21:08:40,-0.975358,51.455172,,3000595047594,4,0,70
21:13:49,-0.972153,51.458203,,3000595047755,4,0,8
19:08:31,-0.970555,51.456638,116,3000594997391,4,1,116
21:01:20,-0.977202,51.46436,,3000595047321,9,0,
21:47:00,-0.946358,51.439779,,3000595071727,4,0,51
3:04:25,-0.965656,51.454677,174,3000594595794,4,1,57
2:28:52,-0.973747,51.456748,,3000594595591,9,0,
13:40:30,-0.991293,51.449643,,3000594871437,9,0,
21:10:33,-1.045462,51.474734,,3000595047671,9,0,
23:23:42,-0.977559,51.468333,,3000595121177,4,0,49
22:52:12,-0.94884,51.450361,,3000595096821,9,0,
22:58:14,-0.972735,51.452489,1127,3000595096967,4,1,68
23:15:54,-0.961323,51.44571,,3000595097583,9,0,
22:15:30,-0.956584,51.457223,,3000595072746,4,0,90
20:47:20,-0.976564,51.466538,,3000595046723,4,0,205
21:56:12,-0.959811,51.445745,,3000595072246,4,0,90
21:09:22,-0.969559,51.455882,,3000595047627,4,0,182
13:45:26,-0.973881,51.451936,,3000594871608,4,0,23
3:17:30,-0.936556,51.449613,238,3000594595882,4,1,707
23:58:04,-0.970607,51.45735,526,3000595121922,4,1,13
22:54:23,-0.991534,51.44676,,3000595096900,9,0,
23:19:45,-0.963288,51.454964,,3000595097716,9,0,
0:34:25,-0.971922,51.4581,238,3000594496212,4,1,82
13:55:14,-0.979874,51.455549,,3000594871840,4,0,16
21:15:44,-0.959733,51.416332,,3000595047850,4,0,194
13:57:15,-0.936498,51.449431,718,3000594871915,4,1,1212
12:28:44,-0.961563,51.455174,418,3000594845991,4,1,42
13:28:15,-0.958257,51.453594,,3000594871009,4,0,118
9:30:28,-0.957641,51.449267,178,3000594770887,4,1,737
8:25:07,-0.954741,51.452708,60,3000594745817,4,1,346
16:30:27,-0.969817,51.457336,,3000594946174,4,0,101
3:04:29,-0.963447,51.447312,,3000594595799,4,0,60
8:19:29,-0.95431,51.457736,898,3000594722589,4,1,118
3:13:39,-0.966592,51.440079,,3000594595864,9,0,
2:37:45,-0.97148,51.458364,,3000594595675,4,0,16
23:25:16,-0.950174,51.450917,,3000595121203,4,0,96
22:59:21,-0.947175,51.444305,,3000595097018,9,0,
22:57:52,-0.948781,51.450266,,3000595096955,4,0,209
13:11:54,-0.968044,51.431967,,3000594847345,4,0,228
21:27:47,-0.959733,51.416332,,3000595071212,4,0,226
8:50:30,-0.96761,51.443583,178,3000594747208,4,1,641
21:06:12,-1.045462,51.474734,,3000595047473,9,0,
23:04:29,-0.959811,51.445745,,3000595097187,4,0,91
23:15:56,-0.950218,51.450942,,3000595097586,9,0,
22:58:23,-0.950249,51.450586,,3000595096970,4,0,84
16:03:53,-0.966746,51.454605,418,3000594922242,4,1,520
2:20:13,-0.971735,51.45683,,3000594570916,9,0,
13:21:18,-0.961645,51.44296,177,3000594847589,4,1,13
22:56:00,-0.943702,51.454221,,3000595096915,9,0,
23:17:05,-0.977918,51.467797,,3000595097627,4,0,157
23:16:29,-0.948907,51.444643,538,3000595097606,4,1,962
23:00:11,-0.943746,51.454175,,3000595097057,4,0,49
23:00:29,-0.949344,51.451326,,3000595097066,9,0,
23:37:32,-0.972939,51.453986,,3000595121466,4,0,11
2:33:38,-0.971995,51.457894,117,3000594595645,4,1,19
21:18:06,-0.956228,51.453445,,3000595047901,4,0,51
21:56:38,-0.97823,51.454575,,3000595072263,4,0,45
17:11:31,-0.966668,51.440244,538,3000594947525,4,1,499
3:09:42,-0.973348,51.453919,,3000594595836,4,0,71
16:57:16,-0.969635,51.45513,687,3000594947094,4,1,184
22:45:39,-0.950303,51.445155,,3000595096666,9,0,
22:48:26,-0.949189,51.44504,,3000595096731,9,0,
23:26:14,-0.949499,51.449793,,3000595121240,4,0,194
21:44:06,-0.969813,51.448356,,3000595071671,9,0,
13:16:01,-0.968044,51.431967,,3000594847470,9,0,
2:52:19,-0.93776,51.448984,,3000594595742,4,0,110
21:44:03,-0.955069,51.435012,,3000595071661,4,0,11
16:27:48,-0.970065,51.457309,,3000594946032,4,0,137
21:57:02,-0.947573,51.448548,297,3000595072294,4,1,53
8:26:28,-0.972997,51.461522,175,3000594745888,4,1,339
13:36:40,-0.953204,51.452206,1077,3000594871303,4,1,327
0:45:16,-0.945405,51.427033,,3000625166451,9,0,
0:33:32,-0.977714,51.455073,,3000625166243,9,0,
10:45:19,-0.971265,51.468725,479,3000625466269,4,1,158
0:07:33,-0.96306,51.44417,,3000625142174,4,0,23
13:57:03,-0.94206,51.44474,179,3000625541890,4,1,661
23:14:51,-0.961459,51.488001,,3000625767652,9,0,
23:59:21,-0.984395,51.472651,,3000625792815,9,0,
0:37:43,-0.977714,51.455073,,3000625166297,9,0,
18:33:25,-0.956367,51.441291,,3000625666351,9,0,
2:43:42,-0.973597,51.456782,,3000625265651,4,0,11
10:54:30,-0.972293,51.445343,358,3000625466465,4,1,219
16:59:56,-0.988315,51.482647,,3000625616797,9,0,
22:54:40,-0.967758,51.442797,,3000625766882,9,0,
22:33:12,-0.993677,51.471303,,3000625766284,9,0,
23:02:03,-0.917065,51.452557,,3000625767099,4,0,47
0:19:54,-0.94698,51.444158,,3000625142488,9,0,
15:13:54,-0.96012,51.427174,,3000625567203,9,0,
21:58:21,-0.958376,51.455906,,3000625741546,9,0,
0:27:30,-0.988073,51.475784,,3000625166151,9,0,
2:30:34,-0.973597,51.456782,,3000625265576,4,0,63
18:38:08,-0.956367,51.441291,,3000625666515,9,0,
2:39:39,-0.961435,51.453352,677,3000625265632,4,1,490
22:54:06,-0.943747,51.454178,,3000625766854,9,0,
23:18:51,-0.975163,51.455326,,3000625767869,4,0,56
23:02:49,-0.941545,51.455303,,3000625767143,9,0,
23:47:57,-0.947826,51.45039,,3000622541511,4,0,22
23:44:20,-0.947898,51.453337,,3000622541422,4,0,224
3:55:32,-0.970814,51.456755,,3000622040498,9,0,
8:07:27,-0.965931,51.464755,658,3000622142229,4,1,536
14:52:47,-0.970328,51.456716,657,3000622316394,4,1,42
21:35:15,-0.978916,51.456173,,3000622491199,9,0,
7:29:52,-0.975881,51.433783,,3000622140706,9,0,
9:39:34,-0.947949,51.449069,599,3000622191068,4,1,34
14:27:10,-0.975312,51.455413,538,3000622315812,4,1,52
2:59:00,-0.949823,51.450213,,3000622015479,9,0,
8:24:08,-0.966439,51.454684,1077,3000622165621,4,1,146
22:42:36,-0.95671,51.449544,178,3000622516659,4,1,215
20:10:35,-0.968179,51.420983,,3000622441687,4,0,264
2:11:58,-0.973655,51.430496,,3000621990449,9,0,
8:23:15,-0.946245,51.451691,,3000622165558,4,0,7
18:31:31,-0.974414,51.454243,,3000622416061,9,0,
7:21:47,-0.961607,51.437792,,3000622116609,4,0,238
19:03:17,-0.889361,51.437539,655,3000622416865,4,1,136
7:42:53,-0.963238,51.470287,1079,3000622141203,4,1,64
23:40:57,-0.965566,51.445076,236,3000622541339,4,1,15
23:49:40,-0.956411,51.445343,,3000622541562,4,0,58
2:42:08,-0.956998,51.449458,,3000622015436,9,0,
21:51:30,-0.967605,51.458236,,3000622491619,4,0,240
3:28:20,-0.971995,51.457894,60,3000622040415,4,1,11
21:27:48,-0.9771,51.45524,,3000622491028,4,0,242
18:55:19,-0.941728,51.45484,,3000622416656,4,0,245
20:04:09,-0.953705,51.425148,656,3000622441624,4,1,29
8:38:01,-0.958621,51.45951,,3000622166461,4,0,25
17:58:38,-0.946043,51.441095,358,3000622391824,4,1,20
22:01:50,-0.912884,51.475161,,3000622491962,9,0,
21:57:43,-0.912884,51.475161,,3000622491853,9,0,
16:03:13,-0.941796,51.454856,,3000622341813,4,0,7
21:07:25,-0.971182,51.460289,,3000622466744,4,0,109
7:31:47,-0.991475,51.443018,,3000622140777,4,0,189
0:29:01,-0.971995,51.457894,237,3000618201451,4,1,445
16:26:12,-0.974604,51.456753,60,3000622365847,4,1,103
17:17:20,-0.975931,51.457821,178,3000622367343,4,1,241
3:54:24,-0.970859,51.456531,179,3000622040494,4,1,127
8:21:06,-0.96649,51.454728,60,3000622143017,4,1,167
20:24:34,-0.968179,51.420983,,3000622441742,9,0,
16:21:45,-0.956468,51.442834,,3000622342381,4,0,60
7:40:32,-0.940259,51.448449,,3000622141119,9,0,
23:43:34,-0.950328,51.452925,,3000622541408,4,0,48
23:47:16,-0.943702,51.454221,,3000622541487,9,0,
21:40:22,-0.970779,51.468122,,3000622491249,9,0,
21:28:39,-0.970779,51.468122,,3000622491034,4,0,12
17:21:30,-0.975931,51.457821,478,3000622367472,4,1,79
15:59:14,-0.941853,51.454893,,3000622341692,9,0,
18:46:55,-0.956437,51.451732,60,3000622416453,4,1,50
17:11:40,-0.974464,51.446706,178,3000622367168,4,1,707
23:51:29,-0.976855,51.455262,,3000622541618,4,0,212
2:39:08,-0.970814,51.456755,298,3000622015423,4,1,44
21:43:57,-0.942694,51.426069,,3000622491393,9,0,
21:38:21,-0.93739,51.448923,,3000622491216,9,0,
9:49:56,-0.972293,51.445343,538,3000622191409,4,1,57
3:57:59,-0.971995,51.457894,,3000622040521,4,0,42
7:40:56,-0.940259,51.448449,,3000622141134,9,0,
8:03:37,-0.969088,51.449017,577,3000622142036,4,1,961
16:51:18,-0.942923,51.441209,,3000622366605,9,0,
7:45:13,-0.940259,51.448449,,3000622141306,9,0,
2:32:17,-0.956437,51.451732,,3000622015403,9,0,
8:58:30,-0.969582,51.451689,178,3000622167599,4,1,246
7:25:28,-0.950443,51.452861,,3000622140578,9,0,
12:11:01,-0.950018,51.449575,116,3000622241663,4,1,126
8:14:25,-0.958621,51.45951,,3000592772529,9,0,
7:59:42,-0.967327,51.449395,959,3000592771767,4,1,23
3:05:30,-0.971116,51.454943,,3000592645585,4,0,106
20:48:29,-1.000186,51.447554,,3000593096339,4,0,222
21:10:14,-0.970299,51.460936,,3000593096941,4,0,26
6:43:19,-0.908291,51.425743,,3000592745750,4,0,11
8:31:32,-0.933613,51.446918,,3000592796060,4,0,36
18:38:30,-0.970326,51.456365,,3000593046267,4,0,26
19:48:51,-0.991015,51.455251,357,3000593071343,4,1,200
3:15:08,-0.950218,51.450942,,3000592645628,4,0,226
18:21:37,-0.973042,51.460806,718,3000593023051,4,1,111
21:15:57,-0.975866,51.455665,,3000593097127,4,0,92
8:18:39,-0.958621,51.45951,,3000592772736,9,0,
8:04:16,-0.982094,51.449709,,3000592772034,4,0,3
7:55:12,-0.976418,51.466233,658,3000592771544,4,1,43
21:07:22,-0.975866,51.455665,,3000593096852,9,0,
18:12:01,-0.932137,51.432285,,3000593022798,9,0,
3:19:06,-0.950218,51.450942,932,3000592645656,4,1,472
20:46:33,-0.976073,51.454831,866,3000593096268,4,1,232
1:57:41,-0.966087,51.465263,178,3000592620575,4,1,350
14:13:38,-0.978202,51.455502,238,3000592921762,4,1,37
20:55:25,-0.946691,51.47384,,3000593096555,9,0,
21:11:32,-0.975866,51.455665,,3000593096974,9,0,
9:26:21,-0.958735,51.453212,232,3000592820731,4,1,44
18:04:13,-0.959253,51.457225,60,3000593022486,4,1,53
8:27:33,-0.958257,51.453594,898,3000592795826,4,1,137
20:50:48,-0.965673,51.459976,,3000593096293,4,0,230
20:50:46,-0.946691,51.47384,,3000593096434,9,0,
21:03:31,-0.987278,51.418479,,3000593096731,4,0,72
17:23:02,-0.954741,51.452708,653,3000592997402,4,1,144
10:01:24,-0.945261,51.444823,538,3000592821780,4,1,173
8:11:17,-0.956249,51.453427,,3000592772350,4,0,24
7:28:06,-0.969103,51.450613,538,3000627780670,4,1,149
7:36:41,-0.964724,51.453093,,3000627780766,4,0,467
12:19:52,-0.964361,51.402661,,3000627882201,4,0,171
8:31:38,-0.974997,51.451879,,3000627806219,4,0,246
16:31:25,-0.972089,51.452972,296,3000628006082,4,1,445
7:23:28,-0.951214,51.43952,,3000627780525,4,0,12
16:42:32,-0.983545,51.469459,,3000628006376,9,0,
8:16:34,-0.957025,51.452393,,3000627783220,4,0,130
8:24:25,-0.958554,51.459527,,3000627805644,9,0,
8:23:26,-0.963497,51.447472,,3000627805567,9,0,
3:14:54,-0.97148,51.458364,,3000627655634,4,0,57
16:39:35,-0.972089,51.452972,415,3000628006296,4,1,130
2:03:29,-0.955889,51.453363,,3000627630640,9,0,
13:49:27,-0.959323,51.419683,,3000627931227,9,0,
17:47:06,-0.963254,51.449726,,3000628031618,9,0,
3:08:36,-0.973688,51.456641,,3000627655579,4,0,165
16:55:46,-0.960446,51.417262,,3000628006722,4,0,262
19:35:28,-0.976418,51.466233,238,3000628081147,4,1,634
8:52:36,-0.970536,51.457572,,3000627807579,4,0,233
7:20:28,-1.005047,51.452372,,3000627756722,9,0,
21:55:54,-0.948907,51.444643,,3000628131796,9,0,
8:04:37,-0.965693,51.439717,,3000627782344,9,0,
22:47:12,-0.973763,51.458671,,3000628156564,4,0,68
9:02:01,-0.951451,51.446804,,3000627808064,9,0,
7:21:32,-0.960056,51.468619,658,3000627756751,4,1,111
7:14:59,-0.923273,51.449795,1285,3000627756569,4,1,251
16:42:24,-0.912884,51.475161,1078,3000628006372,4,1,43
6:09:22,-0.949363,51.447897,,3000627730884,4,0,122
7:54:01,-0.977652,51.43085,60,3000627781870,4,1,429
9:43:52,-0.962832,51.449652,299,3000627831192,4,1,68
7:40:05,-0.971389,51.44927,,3000627781071,4,0,107
